,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,cluster,zip
80,-3.1224023554699487,0.2759314336039195,0.27291982132872095,-0.09616323254372477,-0.4249697103398625,0.00825323148626836,-0.020884265254890594,0.04452194777412658,-0.049802985690395304,-0.02312751012149658,-0.11564656396263251,0.0895658706765233,0.04848534461538803,0.036521488089483814,0.03891267550136766,0,10178
81,-3.1454353802398676,0.25425466162916543,0.28778768269923005,-0.10762886266463095,-0.4250372293154536,-0.005181194251501888,-0.008811899669768737,0.05230320062758923,-0.026576756926765602,0.006746609527558414,-0.12080059163323326,0.08966721260122307,0.012483325891934727,0.04218582341519064,-0.009982496569438892,0,10179
82,-3.1138677425262697,0.3463934340975942,0.22197765109505416,-0.031104263869397984,-0.4474846969088391,-0.003969568479691001,-0.010513853668324897,0.09598713464660935,0.07662369783508013,0.027383611748021897,-0.14468444727844149,0.12549955637206048,-0.04383372830772111,-0.011410448384889959,-0.07954179734440403,0,10185
83,-3.077965546079747,0.25376209968582264,0.28241017382368633,-0.0989605019429036,-0.46995630373593134,-0.041561538467395,0.0008665221558324466,0.0947802788476146,0.04123715937745736,0.04534891124194237,-0.1668214017108914,0.11562111866048737,-0.027883332282395694,0.028494610002073154,-0.04689397719950697,0,10271
84,-3.1570682359411224,0.2720137936179862,0.2785811148267774,-0.09017831234875645,-0.4305817194845134,-0.01855074589193796,-0.005627065722614606,0.0641616889403456,0.0150549658436289,0.01670968211910895,-0.11321968733444526,0.10380252329732281,-0.02273486482315162,0.04647301671165055,-0.029929734728195767,0,10272
85,-3.1570682359411224,0.2720137936179862,0.2785811148267774,-0.09017831234875645,-0.4305817194845134,-0.01855074589193796,-0.005627065722614606,0.0641616889403456,0.0150549658436289,0.01670968211910895,-0.11321968733444526,0.10380252329732281,-0.02273486482315162,0.04647301671165055,-0.029929734728195767,0,10274
86,-3.070667249111417,0.42077307457720214,0.16537418736333107,0.027969784609960444,-0.46438767433316475,0.01061160893255589,-0.0154006416140353,0.1278125803528731,0.13819242982653132,0.0380575413769349,-0.17614920722243776,0.14719658944679817,-0.06493259179229051,-0.06929391348143038,-0.1291538599606124,0,10276
87,-3.1395553507842675,0.23260973205382032,0.28340795765514387,-0.11780122708093685,-0.4168411044752115,-0.033599909417493086,0.026911198620924122,0.0489837240008679,-0.0002097306410772797,0.0075914038895286695,-0.08199485943181292,0.08881602274914385,-0.03471767247773596,0.05612511000454057,-0.017665672709338165,0,10278
88,-3.145551723556163,0.28285217960536324,0.27114718414152283,-0.08444549728830333,-0.4305479599967179,-0.011833533023052801,-0.01166324851517554,0.06027106251361428,0.0034418514618140415,0.0017726222945814434,-0.11064267349914486,0.10375185233497292,-0.0047338554614249325,0.043640849048797135,-0.005482148692792461,0,10279
89,-2.4681921000590012,0.4804791410157463,-0.15338335892569557,0.12680559522677567,-0.17791041866448462,0.35845995966263444,0.5874008095112367,-0.15721236309620779,-0.07222430268154756,-0.5612901266630357,-0.17378149278949487,0.3040029698402109,-0.09096688402862783,0.0705187553116414,0.5708464254658449,0,10280
90,-3.1111332354373338,0.2778807050589712,0.26721175922598833,-0.0836218631209821,-0.4435619714814888,-0.012640751688528039,-0.013281132014546315,0.062042257341749354,-0.002814101135747963,-0.006989612059083265,-0.12285215402431791,0.10450385129083187,0.016060158957699095,0.03936777399160028,0.013394396999342303,0,10281
91,-2.485703447137968,0.3139636197954591,-0.15728325893544984,-0.05809619471711313,-0.14573621997580774,0.15361892663109156,0.37755818625272075,-0.12522748609294462,-0.30935775260805765,-0.15587339460319835,0.22042049003692318,-0.1337042826459103,0.15455536893687116,0.2763663072641406,0.12784524096876826,0,10282
92,5.448067901069264,2.515439327268139,4.6325415789140365,-1.6723978674117117,1.086573017535328,-0.8060902901388949,-0.24056586648518577,-1.0142001538293992,0.11564450446526642,-0.14278441853913462,-1.388038256671955,0.9373161785830297,0.17652796020348258,0.4547351438956724,-0.40237978166300137,3,10301
93,-0.9125657625040451,-0.35338622699973454,-0.02715468613334038,-0.25056315025706305,-0.607480467797342,-0.3557930472404662,-0.017449968322971184,0.18045326739965664,-0.016104672132550173,-0.042104088612479926,-0.39951119848596495,-0.319737349730362,0.591357584052326,-0.17803274498401048,-0.13370649454641906,0,10302
94,0.09167082341545364,-1.1145685752419472,0.952931431841643,5.895292190287915,-0.3255200697305866,-3.2013625995774864,0.08229999504492293,-1.726864462463639,-4.466331333406114,-0.3945551107589896,-0.2983256201287603,-0.4084864150371516,-1.1995961398194062,-0.4594246621966518,0.39067783565337993,4,10303
95,2.1301549895386187,-1.0421964365521021,-0.6877693691217952,-0.06612126333140751,-0.4083016195041444,-0.14146961524736276,1.1005122539225678,-0.1420867832976912,0.8317752600795214,-0.34115548171344534,-0.21407230494209445,-1.1762671780360259,0.5431952314420864,-0.4146404362036408,-1.3593648873677422,4,10304
96,0.9128660138369723,-0.5849801871919771,-0.5151858221868525,-0.017503317731761777,0.18568014554938497,0.2306954330673329,-1.2243879998404794,-0.4623010100279027,0.25973538025759535,0.1826394433409931,1.180772020589741,0.6118762401907428,-0.8049351702329874,-0.6930810549854666,-0.2959186204445599,4,10305
97,0.44960776382189943,-0.6395731597989444,-0.6470438360976929,-0.05892462070071179,0.9810056855042881,-0.5151528024210413,0.09873011045213742,0.0022205940088408614,0.26396836111096683,0.2611886000161978,0.9749250321693245,-0.23061818579234805,0.2330325216965738,-0.4424001687550647,-0.5217398494764748,4,10306
98,-1.8188757806911355,-0.08152805365175225,-0.05374656885688866,0.05675278471551569,-0.2949873057974313,0.48632821780132107,-0.25095508127580307,-0.470637754305208,-0.1372270240388502,-0.053779586753572695,0.9764367091113033,0.17365894710171412,-0.1523374476645154,-0.040167512491285626,-0.48294816261285733,0,10307
